Norder,Npix,Dir
7,114830,110000
7,114831,110000
7,114832,110000
7,114833,110000
7,114834,110000
7,114835,110000
7,114836,110000
7,114837,110000
7,114838,110000
7,114839,110000
7,114840,110000
7,114841,110000
7,114842,110000
7,114843,110000
7,114844,110000
7,114845,110000
7,114846,110000
7,114847,110000
7,114852,110000
7,114853,110000
7,114854,110000
7,114855,110000
7,114860,110000
7,114861,110000
7,114862,110000
7,114863,110000
7,114864,110000
7,114865,110000
7,114866,110000
7,114867,110000
7,114868,110000
7,114869,110000
7,114870,110000
7,114871,110000
7,114872,110000
7,114873,110000
7,114874,110000
7,114875,110000
7,114880,110000
7,114881,110000
7,114882,110000
7,114883,110000
7,114884,110000
7,114885,110000
7,114886,110000
7,114887,110000
7,114888,110000
7,114889,110000
7,114890,110000
7,114891,110000
7,114892,110000
7,114893,110000
7,114894,110000
7,114895,110000
7,114896,110000
7,114897,110000
7,114898,110000
7,114899,110000
7,114904,110000
7,114905,110000
7,114906,110000
7,114907,110000
7,114912,110000
7,114913,110000
7,114914,110000
7,114915,110000
7,114916,110000
7,114917,110000
7,114918,110000
7,114919,110000
7,114924,110000
7,114925,110000
7,114926,110000
7,114927,110000
7,114928,110000
7,114929,110000
7,114930,110000
7,114931,110000
7,114932,110000
7,114933,110000
7,114934,110000
7,114935,110000
7,114936,110000
7,114937,110000
7,114938,110000
7,114939,110000
7,114940,110000
7,114941,110000
7,114942,110000
7,114943,110000
7,115284,110000
7,115285,110000
7,115286,110000
7,115287,110000
7,115292,110000
7,115293,110000
7,115294,110000
7,115295,110000
7,115456,110000
7,115457,110000
7,115458,110000
7,115459,110000
7,115464,110000
7,115465,110000
7,115466,110000
7,115467,110000
7,115628,110000
7,115629,110000
7,115630,110000
7,115631,110000
7,115640,110000
7,115641,110000
7,115642,110000
7,115643,110000
7,115644,110000
7,115645,110000
7,115646,110000
7,115647,110000
7,116736,110000
7,116737,110000
7,116738,110000
7,116739,110000
7,116740,110000
7,116741,110000
7,116742,110000
7,116743,110000
7,117016,110000
7,117017,110000
7,117018,110000
7,117019,110000
7,117040,110000
7,117041,110000
7,117042,110000
7,117043,110000
